RGI_ID,zmed,zmax,zmin,area,slope,lat,icecap,ID
RGI60-08.01202,1612.0,1696.0,1545.0,0.336,14.1,61.723,0,RGI60-08.01202
RGI60-08.01203,1555.0,1631.0,1399.0,0.807,14.6,61.874,0,RGI60-08.01203
RGI60-08.01204,1660.0,1717.0,1548.0,0.382,13.1,61.833,0,RGI60-08.01204
RGI60-08.01205,1553.0,1825.0,1298.0,1.099,10.0,61.73,0,RGI60-08.01205
RGI60-08.01206,1663.0,1695.0,1553.0,0.1,22.8,61.837,0,RGI60-08.01206
RGI60-08.01207,1662.0,1684.0,1547.0,0.089,18.1,61.83,0,RGI60-08.01207
RGI60-08.01208,1690.0,1719.0,1616.0,0.129,13.3,61.854,0,RGI60-08.01208
RGI60-08.01209,1708.0,1762.0,1651.0,0.3,10.4,61.853,0,RGI60-08.01209
RGI60-08.01210,1580.0,1636.0,1514.0,0.099,21.5,61.864,0,RGI60-08.01210
RGI60-08.01211,1764.0,1787.0,1716.0,0.089,15.8,61.846,0,RGI60-08.01211
RGI60-08.01212,1673.0,1704.0,1586.0,0.181,12.2,61.832,0,RGI60-08.01212
RGI60-08.01213,1515.0,1627.0,1275.0,3.054,9.1,61.843,0,RGI60-08.01213
RGI60-08.01214,1572.0,1803.0,1272.0,7.452,6.7,61.854,0,RGI60-08.01214
RGI60-08.01215,1622.0,1706.0,1435.0,2.288,8.3,61.881,0,RGI60-08.01215
RGI60-08.01216,1557.0,1793.0,1460.0,1.719,8.4,61.727,0,RGI60-08.01216
RGI60-08.01217,1583.0,1953.0,1267.0,11.314,7.9,61.681,0,RGI60-08.01217
RGI60-08.01218,1720.0,1757.0,1695.0,0.04,14.6,61.738,0,RGI60-08.01218
RGI60-08.01219,1548.0,1586.0,1477.0,0.177,10.1,61.623,0,RGI60-08.01219
RGI60-08.01220,1531.0,1604.0,1474.0,0.077,29.2,61.602,0,RGI60-08.01220
RGI60-08.01221,1570.0,1677.0,1394.0,1.55,9.9,61.603,0,RGI60-08.01221
RGI60-08.01222,1414.0,1455.0,1364.0,0.101,19.3,61.646,0,RGI60-08.01222
RGI60-08.01223,1674.0,1718.0,1545.0,0.151,20.5,61.599,0,RGI60-08.01223
RGI60-08.01224,1789.0,1813.0,1725.0,0.268,10.9,61.617,0,RGI60-08.01224
RGI60-08.01225,1516.0,1595.0,1433.0,0.41,15.2,61.638,0,RGI60-08.01225
RGI60-08.01226,1576.0,1778.0,1436.0,0.697,15.4,61.753,0,RGI60-08.01226
RGI60-08.01227,1701.0,1772.0,1664.0,0.224,12.4,61.741,0,RGI60-08.01227
RGI60-08.01228,1626.0,1741.0,1442.0,0.861,16.6,61.606,0,RGI60-08.01228
RGI60-08.01229,1710.0,1852.0,1478.0,0.669,19.4,61.62,0,RGI60-08.01229
RGI60-08.01230,1828.0,1923.0,1471.0,3.663,9.8,61.866,0,RGI60-08.01230
RGI60-08.01231,1624.0,1716.0,1319.0,4.366,6.3,61.67,0,RGI60-08.01231
RGI60-08.01232,1560.0,1693.0,1461.0,0.898,11.7,61.612,0,RGI60-08.01232
RGI60-08.01233,1686.0,1753.0,1534.0,0.298,16.7,61.602,0,RGI60-08.01233
RGI60-08.01234,1756.0,1807.0,1676.0,0.353,7.6,61.723,0,RGI60-08.01234
RGI60-08.01235,1590.0,1636.0,1564.0,0.198,7.4,61.747,0,RGI60-08.01235
RGI60-08.01236,1585.0,1820.0,1419.0,0.955,16.8,61.623,0,RGI60-08.01236
RGI60-08.01237,1664.0,1818.0,1530.0,0.729,19.0,61.744,0,RGI60-08.01237
RGI60-08.01238,1712.0,1899.0,1556.0,1.053,19.1,61.738,0,RGI60-08.01238
RGI60-08.01239,1694.0,1908.0,1574.0,0.803,12.8,61.729,0,RGI60-08.01239
RGI60-08.01240,1587.0,1669.0,1417.0,2.8,6.4,61.665,0,RGI60-08.01240
RGI60-08.01241,1706.0,1872.0,1560.0,1.168,9.3,61.728,0,RGI60-08.01241
RGI60-08.01242,1471.0,1556.0,1410.0,0.093,25.3,61.75,0,RGI60-08.01242
RGI60-08.01243,1607.0,1661.0,1463.0,0.532,14.6,61.628,0,RGI60-08.01243
RGI60-08.01244,1727.0,1762.0,1622.0,1.653,6.0,61.855,0,RGI60-08.01244
RGI60-08.01245,1707.0,1872.0,1416.0,6.032,5.0,61.864,0,RGI60-08.01245
RGI60-08.01246,1659.0,1838.0,1573.0,0.405,17.1,61.629,0,RGI60-08.01246
RGI60-08.01247,1743.0,1924.0,1441.0,9.637,7.1,61.855,0,RGI60-08.01247
RGI60-08.01248,1595.0,1914.0,1426.0,1.855,12.1,61.739,0,RGI60-08.01248
RGI60-08.01249,1629.0,1716.0,1527.0,1.623,8.7,61.674,0,RGI60-08.01249
RGI60-08.01250,895.0,1004.0,809.0,0.087,34.5,70.101,0,RGI60-08.01250
RGI60-08.01251,1008.0,1060.0,820.0,0.683,13.1,70.143,0,RGI60-08.01251
RGI60-08.01252,891.0,938.0,849.0,0.025,25.9,70.102,0,RGI60-08.01252
RGI60-08.01253,1005.0,1060.0,734.0,0.495,11.6,70.142,0,RGI60-08.01253
RGI60-08.01254,885.0,945.0,842.0,0.252,6.1,70.127,0,RGI60-08.01254
RGI60-08.01255,955.0,1058.0,675.0,1.175,10.9,70.135,0,RGI60-08.01255
RGI60-08.01256,893.0,973.0,778.0,0.519,8.1,70.125,0,RGI60-08.01256
RGI60-08.01257,931.0,1020.0,728.0,0.582,15.8,70.14,0,RGI60-08.01257
RGI60-08.01258,894.0,1061.0,447.0,3.455,11.0,70.13,0,RGI60-08.01258
RGI60-08.01259,951.0,1023.0,783.0,0.327,15.4,70.142,0,RGI60-08.01259
RGI60-08.01260,921.0,1053.0,780.0,0.526,16.5,70.096,0,RGI60-08.01260
RGI60-08.01261,949.0,1030.0,912.0,0.093,20.2,68.595,0,RGI60-08.01261
RGI60-08.01262,988.0,1052.0,912.0,0.06,19.6,68.557,0,RGI60-08.01262
RGI60-08.01263,1033.0,1174.0,842.0,0.301,30.0,68.588,0,RGI60-08.01263
RGI60-08.01264,973.0,1035.0,898.0,0.093,29.7,68.599,0,RGI60-08.01264
RGI60-08.01265,1133.0,1215.0,1046.0,0.163,17.3,68.584,0,RGI60-08.01265
RGI60-08.01266,993.0,1064.0,915.0,0.182,13.0,68.553,0,RGI60-08.01266
RGI60-08.01267,1003.0,1122.0,876.0,0.52,8.5,68.581,0,RGI60-08.01267
RGI60-08.01268,932.0,996.0,879.0,0.056,25.0,68.585,0,RGI60-08.01268
RGI60-08.01269,1177.0,1336.0,1025.0,1.336,15.0,66.457,0,RGI60-08.01269
RGI60-08.01270,1174.0,1257.0,997.0,0.966,16.9,66.498,0,RGI60-08.01270
RGI60-08.01271,1209.0,1267.0,1084.0,0.251,15.2,66.498,0,RGI60-08.01271
RGI60-08.01272,957.0,1076.0,901.0,0.114,20.9,66.506,0,RGI60-08.01272
RGI60-08.01273,1185.0,1320.0,916.0,1.004,18.5,66.467,0,RGI60-08.01273
RGI60-08.01274,981.0,1081.0,892.0,0.147,20.8,66.502,0,RGI60-08.01274
RGI60-08.01275,1153.0,1252.0,1082.0,0.159,17.3,66.447,0,RGI60-08.01275
RGI60-08.01276,1308.0,1326.0,1216.0,0.253,10.4,66.457,0,RGI60-08.01276
RGI60-08.01277,1200.0,1274.0,1056.0,0.252,24.1,66.501,0,RGI60-08.01277
RGI60-08.01278,1210.0,1242.0,1134.0,0.189,8.0,66.482,0,RGI60-08.01278
RGI60-08.01279,1209.0,1278.0,1159.0,0.206,8.6,66.47,0,RGI60-08.01279
RGI60-08.01280,978.0,1087.0,896.0,0.095,24.3,66.472,0,RGI60-08.01280
RGI60-08.01281,1294.0,1391.0,1202.0,0.206,23.4,66.458,0,RGI60-08.01281
RGI60-08.01282,969.0,1063.0,908.0,0.404,14.1,66.5,0,RGI60-08.01282
RGI60-08.01283,1326.0,1360.0,1240.0,0.645,7.0,66.461,0,RGI60-08.01283
RGI60-08.01284,1019.0,1180.0,868.0,0.296,20.2,66.448,0,RGI60-08.01284
RGI60-08.01285,1150.0,1245.0,987.0,0.176,22.9,66.469,0,RGI60-08.01285
RGI60-08.01286,1504.0,1751.0,1228.0,10.346,5.2,61.826,0,RGI60-08.01286
RGI60-08.01287,1565.0,1739.0,1014.0,4.542,16.0,61.742,0,RGI60-08.01287
RGI60-08.01288,1512.0,1763.0,780.0,4.721,12.5,61.561,0,RGI60-08.01288
RGI60-08.01289,1922.0,2040.0,1853.0,0.204,24.0,61.543,0,RGI60-08.01289
RGI60-08.01290,2116.0,2319.0,1594.0,2.38,14.7,61.532,0,RGI60-08.01290
RGI60-08.01291,1576.0,1724.0,1213.0,0.818,24.7,61.632,0,RGI60-08.01291
RGI60-08.01292,1563.0,1722.0,1296.0,2.164,13.4,61.738,0,RGI60-08.01292
RGI60-08.01293,1220.0,1244.0,1203.0,0.065,10.2,66.184,0,RGI60-08.01293
RGI60-08.01294,1236.0,1400.0,1057.0,0.843,15.0,66.174,0,RGI60-08.01294
RGI60-08.01295,1160.0,1206.0,1089.0,0.267,13.1,66.327,0,RGI60-08.01295
RGI60-08.01296,1284.0,1367.0,1061.0,0.412,18.1,66.167,0,RGI60-08.01296
RGI60-08.01297,1209.0,1294.0,1073.0,0.513,15.0,66.318,0,RGI60-08.01297
RGI60-08.01298,1057.0,1162.0,949.0,0.17,22.6,66.325,0,RGI60-08.01298
RGI60-08.01299,1363.0,1438.0,1263.0,0.508,10.9,66.268,0,RGI60-08.01299
RGI60-08.01300,985.0,1043.0,938.0,0.104,13.6,66.902,0,RGI60-08.01300
RGI60-08.01301,977.0,1120.0,895.0,0.169,16.5,66.917,0,RGI60-08.01301
RGI60-08.01302,1113.0,1232.0,1007.0,0.48,13.4,66.977,0,RGI60-08.01302
RGI60-08.01303,1013.0,1072.0,968.0,0.127,13.0,66.947,0,RGI60-08.01303
RGI60-08.01304,1169.0,1203.0,1105.0,0.571,6.2,66.931,0,RGI60-08.01304
RGI60-08.01305,991.0,1075.0,955.0,0.146,14.4,66.938,0,RGI60-08.01305
RGI60-08.01306,1007.0,1041.0,966.0,0.038,27.9,66.991,0,RGI60-08.01306
RGI60-08.01307,1171.0,1183.0,1147.0,0.044,9.0,66.967,0,RGI60-08.01307
RGI60-08.01308,1119.0,1182.0,1044.0,0.435,11.2,66.97,0,RGI60-08.01308
RGI60-08.01309,999.0,1033.0,904.0,0.083,24.5,66.989,0,RGI60-08.01309
RGI60-08.01310,1106.0,1257.0,1039.0,1.019,6.2,66.883,0,RGI60-08.01310
RGI60-08.01311,934.0,1024.0,873.0,0.074,23.2,66.906,0,RGI60-08.01311
RGI60-08.01312,1126.0,1177.0,1052.0,1.021,6.0,66.944,0,RGI60-08.01312
RGI60-08.01313,1098.0,1159.0,973.0,0.147,20.7,66.931,0,RGI60-08.01313
RGI60-08.01314,1157.0,1391.0,1005.0,0.437,23.3,66.982,0,RGI60-08.01314
RGI60-08.01315,1077.0,1137.0,994.0,0.397,10.4,66.878,0,RGI60-08.01315
RGI60-08.01316,1083.0,1167.0,1027.0,0.112,20.0,66.975,0,RGI60-08.01316
RGI60-08.01317,1018.0,1060.0,974.0,0.042,17.0,66.986,0,RGI60-08.01317
RGI60-08.01318,1044.0,1128.0,935.0,0.553,10.5,66.896,0,RGI60-08.01318
RGI60-08.01319,993.0,1026.0,959.0,0.153,8.5,66.886,0,RGI60-08.01319
RGI60-08.01320,1003.0,1113.0,927.0,0.472,9.5,66.942,0,RGI60-08.01320
RGI60-08.01321,1039.0,1201.0,952.0,0.068,30.5,66.984,0,RGI60-08.01321
RGI60-08.01322,973.0,1014.0,922.0,0.098,14.4,66.978,0,RGI60-08.01322
RGI60-08.01323,1212.0,1252.0,1177.0,0.059,18.7,66.96,0,RGI60-08.01323
RGI60-08.01324,1098.0,1209.0,966.0,0.209,23.8,66.905,0,RGI60-08.01324
RGI60-08.01325,1047.0,1164.0,944.0,0.227,28.7,66.913,0,RGI60-08.01325
RGI60-08.01326,1056.0,1285.0,938.0,0.551,18.9,66.958,0,RGI60-08.01326
RGI60-08.01327,1094.0,1218.0,885.0,1.031,12.3,66.95,0,RGI60-08.01327
RGI60-08.01328,1161.0,1338.0,1064.0,1.038,11.5,66.923,0,RGI60-08.01328
RGI60-08.01329,1160.0,1281.0,1042.0,2.856,7.0,66.886,0,RGI60-08.01329
RGI60-08.01330,1593.0,1736.0,1488.0,0.14,34.5,61.531,0,RGI60-08.01330
RGI60-08.01331,1795.0,1964.0,1591.0,0.209,32.9,61.53,0,RGI60-08.01331
RGI60-08.01332,1758.0,1826.0,1683.0,0.12,17.4,61.521,0,RGI60-08.01332
RGI60-08.01333,1691.0,1801.0,1568.0,0.166,33.9,61.523,0,RGI60-08.01333
RGI60-08.01334,1840.0,1894.0,1801.0,0.042,28.9,61.517,0,RGI60-08.01334
RGI60-08.01335,1739.0,1821.0,1660.0,0.147,22.0,61.515,0,RGI60-08.01335
RGI60-08.01336,1646.0,2003.0,1457.0,3.325,13.8,61.523,0,RGI60-08.01336
RGI60-08.01337,1597.0,1667.0,1523.0,0.678,8.1,61.521,0,RGI60-08.01337
RGI60-08.01338,1575.0,1698.0,1404.0,1.55,9.0,61.505,0,RGI60-08.01338
RGI60-08.01339,1412.0,1483.0,1355.0,0.116,21.8,62.167,0,RGI60-08.01339
RGI60-08.01340,1380.0,1453.0,1300.0,0.122,24.6,62.16,0,RGI60-08.01340
RGI60-08.01341,1357.0,1458.0,1253.0,0.104,31.3,62.133,0,RGI60-08.01341
RGI60-08.01342,1333.0,1467.0,1172.0,0.193,33.0,62.121,0,RGI60-08.01342
RGI60-08.01343,1249.0,1351.0,1185.0,0.107,22.8,62.163,0,RGI60-08.01343
RGI60-08.01344,1251.0,1377.0,1164.0,0.107,24.7,62.178,0,RGI60-08.01344
RGI60-08.01345,1108.0,1233.0,1026.0,0.051,35.5,62.128,0,RGI60-08.01345
RGI60-08.01346,1277.0,1338.0,1234.0,0.028,28.0,62.168,0,RGI60-08.01346
RGI60-08.01347,1294.0,1339.0,1247.0,0.067,18.4,62.169,0,RGI60-08.01347
RGI60-08.01348,1272.0,1409.0,1159.0,0.163,28.1,62.154,0,RGI60-08.01348
RGI60-08.01349,1357.0,1474.0,1212.0,0.115,32.2,62.172,0,RGI60-08.01349
RGI60-08.01350,1373.0,1495.0,1318.0,0.122,24.0,62.201,0,RGI60-08.01350
RGI60-08.01351,956.0,1088.0,878.0,0.167,23.7,62.209,0,RGI60-08.01351
RGI60-08.01352,1221.0,1428.0,1099.0,0.107,32.1,62.221,0,RGI60-08.01352
RGI60-08.01353,1123.0,1196.0,1088.0,0.045,21.4,62.234,0,RGI60-08.01353
RGI60-08.01354,1310.0,1414.0,1175.0,0.147,26.4,62.246,0,RGI60-08.01354
RGI60-08.01355,1139.0,1187.0,1065.0,0.176,10.5,62.249,0,RGI60-08.01355
RGI60-08.01356,1207.0,1375.0,1073.0,0.629,16.5,62.237,0,RGI60-08.01356
RGI60-08.01357,1005.0,1168.0,862.0,0.172,36.3,62.244,0,RGI60-08.01357
RGI60-08.01358,971.0,1042.0,932.0,0.033,32.4,62.253,0,RGI60-08.01358
RGI60-08.01359,1257.0,1346.0,1160.0,0.042,40.5,62.272,0,RGI60-08.01359
RGI60-08.01360,1042.0,1140.0,967.0,0.059,32.6,62.263,0,RGI60-08.01360
RGI60-08.01361,1351.0,1494.0,1207.0,0.258,22.6,62.226,0,RGI60-08.01361
RGI60-08.01362,1288.0,1508.0,1114.0,0.604,20.7,62.231,0,RGI60-08.01362
RGI60-08.01363,1077.0,1184.0,975.0,0.043,29.7,62.256,0,RGI60-08.01363
RGI60-08.01364,1151.0,1215.0,1099.0,0.038,24.5,62.265,0,RGI60-08.01364
RGI60-08.01365,1363.0,1436.0,1241.0,0.119,33.4,62.277,0,RGI60-08.01365
RGI60-08.01366,1235.0,1512.0,978.0,1.468,24.5,62.267,0,RGI60-08.01366
RGI60-08.01367,1148.0,1180.0,1058.0,0.559,7.4,67.424,0,RGI60-08.01367
RGI60-08.01368,1075.0,1082.0,1052.0,0.046,9.9,67.41,0,RGI60-08.01368
RGI60-08.01369,1152.0,1171.0,1094.0,0.122,9.0,67.404,0,RGI60-08.01369
RGI60-08.01370,1103.0,1193.0,1051.0,0.457,8.0,67.416,0,RGI60-08.01370
RGI60-08.01371,1101.0,1210.0,1028.0,0.847,7.1,67.405,0,RGI60-08.01371
RGI60-08.01372,1067.0,1097.0,1041.0,0.262,5.9,67.406,0,RGI60-08.01372
RGI60-08.01373,1159.0,1174.0,990.0,0.454,8.1,67.398,0,RGI60-08.01373
RGI60-08.01374,1173.0,1185.0,1152.0,0.205,4.1,67.419,0,RGI60-08.01374
RGI60-08.01375,1073.0,1142.0,961.0,0.562,9.5,67.405,0,RGI60-08.01375
RGI60-08.01376,1091.0,1136.0,1052.0,0.142,8.4,67.405,0,RGI60-08.01376
RGI60-08.01377,1084.0,1094.0,1052.0,0.069,7.2,67.41,0,RGI60-08.01377
RGI60-08.01378,1072.0,1095.0,1036.0,0.09,12.7,67.407,0,RGI60-08.01378
RGI60-08.01379,1068.0,1201.0,999.0,1.497,7.4,67.401,0,RGI60-08.01379
RGI60-08.01380,1108.0,1150.0,1037.0,0.293,9.3,67.404,0,RGI60-08.01380
RGI60-08.01381,1087.0,1103.0,1056.0,0.082,8.2,67.415,0,RGI60-08.01381
RGI60-08.01382,1061.0,1122.0,894.0,0.2,14.3,67.367,0,RGI60-08.01382
RGI60-08.01383,1075.0,1097.0,1039.0,0.259,5.5,67.359,0,RGI60-08.01383
RGI60-08.01384,1139.0,1185.0,1037.0,1.971,5.3,67.418,0,RGI60-08.01384
RGI60-08.01385,1267.0,1336.0,1194.0,0.076,18.0,68.078,0,RGI60-08.01385
RGI60-08.01386,977.0,1004.0,909.0,0.066,12.0,68.111,0,RGI60-08.01386
RGI60-08.01387,1154.0,1218.0,1066.0,0.103,24.5,68.116,0,RGI60-08.01387
RGI60-08.01388,1140.0,1288.0,984.0,0.504,15.9,68.067,0,RGI60-08.01388
RGI60-08.01389,949.0,1017.0,890.0,0.107,14.3,68.084,0,RGI60-08.01389
RGI60-08.01390,1078.0,1112.0,981.0,0.193,13.2,68.119,0,RGI60-08.01390
RGI60-08.01391,1099.0,1287.0,1002.0,0.177,18.0,68.075,0,RGI60-08.01391
RGI60-08.01392,1101.0,1116.0,1090.0,0.039,5.0,68.116,0,RGI60-08.01392
RGI60-08.01393,1113.0,1252.0,965.0,0.232,25.2,68.095,0,RGI60-08.01393
RGI60-08.01394,1047.0,1157.0,928.0,0.073,33.1,68.093,0,RGI60-08.01394
RGI60-08.01395,1131.0,1164.0,977.0,0.113,15.2,68.124,0,RGI60-08.01395
RGI60-08.01396,1081.0,1196.0,915.0,0.356,17.3,68.134,0,RGI60-08.01396
RGI60-08.01397,1115.0,1196.0,1026.0,0.55,9.7,68.069,0,RGI60-08.01397
RGI60-08.01398,924.0,1003.0,846.0,0.154,21.3,68.122,0,RGI60-08.01398
RGI60-08.01399,1219.0,1279.0,1139.0,0.107,12.4,68.089,0,RGI60-08.01399
RGI60-08.01400,1228.0,1364.0,961.0,0.328,29.1,68.084,0,RGI60-08.01400
RGI60-08.01401,1187.0,1417.0,1051.0,0.613,17.9,68.138,0,RGI60-08.01401
RGI60-08.01402,940.0,1000.0,857.0,0.076,22.8,68.11,0,RGI60-08.01402
RGI60-08.01403,1130.0,1289.0,1081.0,0.243,14.4,68.072,0,RGI60-08.01403
RGI60-08.01404,1119.0,1205.0,1049.0,0.051,27.7,68.091,0,RGI60-08.01404
RGI60-08.01405,1095.0,1214.0,1037.0,0.097,38.3,68.132,0,RGI60-08.01405
RGI60-08.01406,1238.0,1419.0,1114.0,0.446,12.7,68.133,0,RGI60-08.01406
RGI60-08.01407,1258.0,1317.0,1195.0,0.153,12.9,68.085,0,RGI60-08.01407
RGI60-08.01408,1105.0,1277.0,873.0,1.364,11.2,68.076,0,RGI60-08.01408
RGI60-08.01409,1240.0,1398.0,1054.0,0.91,11.5,68.076,0,RGI60-08.01409
RGI60-08.01410,1992.0,2077.0,1906.0,0.266,14.4,61.435,0,RGI60-08.01410
RGI60-08.01411,1761.0,1990.0,1567.0,0.239,32.8,61.378,0,RGI60-08.01411
RGI60-08.01412,1960.0,2068.0,1856.0,0.397,12.9,61.39,0,RGI60-08.01412
RGI60-08.01413,1939.0,2058.0,1806.0,0.321,21.5,61.437,0,RGI60-08.01413
RGI60-08.01414,1785.0,2057.0,1508.0,1.696,16.8,61.394,0,RGI60-08.01414
RGI60-08.01415,2036.0,2204.0,1920.0,0.638,13.4,61.42,0,RGI60-08.01415
RGI60-08.01416,1918.0,2055.0,1865.0,0.189,16.7,61.429,0,RGI60-08.01416
RGI60-08.01417,1842.0,2083.0,1697.0,0.417,21.5,61.439,0,RGI60-08.01417
RGI60-08.01418,1892.0,2081.0,1804.0,0.243,24.1,61.394,0,RGI60-08.01418
RGI60-08.01419,1785.0,1813.0,1739.0,0.092,10.3,61.383,0,RGI60-08.01419
RGI60-08.01420,1922.0,2061.0,1813.0,0.08,34.5,61.413,0,RGI60-08.01420
RGI60-08.01421,1705.0,1940.0,1594.0,0.992,18.7,61.399,0,RGI60-08.01421
RGI60-08.01422,1820.0,1871.0,1795.0,0.107,12.3,61.38,0,RGI60-08.01422
RGI60-08.01423,1907.0,1996.0,1833.0,0.106,23.3,61.395,0,RGI60-08.01423
RGI60-08.01424,1781.0,2138.0,1524.0,2.593,14.6,61.425,0,RGI60-08.01424
RGI60-08.01425,1890.0,2036.0,1751.0,0.495,15.6,61.378,0,RGI60-08.01425
RGI60-08.01426,1857.0,2000.0,1779.0,0.104,28.1,61.438,0,RGI60-08.01426
RGI60-08.01427,1984.0,2112.0,1738.0,0.436,18.9,61.388,0,RGI60-08.01427
RGI60-08.01428,1808.0,1906.0,1716.0,0.108,27.1,61.38,0,RGI60-08.01428
RGI60-08.01429,1852.0,2118.0,1680.0,0.516,24.7,61.402,0,RGI60-08.01429
RGI60-08.01430,1948.0,2010.0,1898.0,0.228,12.3,61.416,0,RGI60-08.01430
RGI60-08.01431,1935.0,2212.0,1710.0,0.378,34.8,61.431,0,RGI60-08.01431
RGI60-08.01432,1997.0,2068.0,1881.0,0.119,21.9,61.398,0,RGI60-08.01432
RGI60-08.01433,1838.0,2142.0,1718.0,0.729,18.9,61.424,0,RGI60-08.01433
RGI60-08.01434,1209.0,1259.0,1123.0,0.433,10.0,66.633,0,RGI60-08.01434
RGI60-08.01435,1044.0,1124.0,977.0,0.17,21.1,66.68,0,RGI60-08.01435
RGI60-08.01436,1040.0,1134.0,1019.0,0.141,11.7,66.652,0,RGI60-08.01436
RGI60-08.01437,822.0,881.0,801.0,0.109,6.3,66.707,0,RGI60-08.01437
RGI60-08.01438,1043.0,1101.0,969.0,0.06,15.8,66.727,0,RGI60-08.01438
RGI60-08.01439,1170.0,1279.0,1056.0,0.704,12.6,66.649,0,RGI60-08.01439
RGI60-08.01440,1328.0,1370.0,1242.0,0.062,22.9,66.764,0,RGI60-08.01440
RGI60-08.01441,1327.0,1450.0,781.0,4.377,7.8,66.616,0,RGI60-08.01441
RGI60-08.01442,814.0,835.0,784.0,0.026,19.3,66.704,0,RGI60-08.01442
RGI60-08.01443,986.0,1091.0,900.0,0.073,23.0,66.722,0,RGI60-08.01443
RGI60-08.01444,1436.0,1569.0,1311.0,1.035,10.1,66.683,0,RGI60-08.01444
RGI60-08.01445,1137.0,1192.0,1083.0,0.1,17.8,66.727,0,RGI60-08.01445
RGI60-08.01446,1233.0,1246.0,1208.0,0.015,20.6,66.634,0,RGI60-08.01446
RGI60-08.01447,1178.0,1226.0,1093.0,0.116,15.7,66.708,0,RGI60-08.01447
RGI60-08.01448,1164.0,1254.0,1040.0,0.109,30.9,66.72,0,RGI60-08.01448
RGI60-08.01449,1143.0,1188.0,1057.0,0.305,12.7,66.785,0,RGI60-08.01449
RGI60-08.01450,1098.0,1239.0,943.0,0.271,27.7,66.642,0,RGI60-08.01450
RGI60-08.01451,1206.0,1308.0,922.0,0.309,18.4,66.724,0,RGI60-08.01451
RGI60-08.01452,1148.0,1231.0,1007.0,0.151,27.1,66.654,0,RGI60-08.01452
RGI60-08.01453,1188.0,1217.0,968.0,0.788,10.6,66.791,0,RGI60-08.01453
RGI60-08.01454,1116.0,1146.0,1070.0,0.013,28.5,66.653,0,RGI60-08.01454
RGI60-08.01455,1127.0,1142.0,1096.0,0.083,8.3,66.666,0,RGI60-08.01455
RGI60-08.01456,1230.0,1463.0,1083.0,0.597,20.1,66.742,0,RGI60-08.01456
RGI60-08.01457,1099.0,1394.0,929.0,1.17,17.9,66.759,0,RGI60-08.01457
RGI60-08.01458,1240.0,1257.0,1222.0,0.073,5.7,66.66,0,RGI60-08.01458
RGI60-08.01459,1285.0,1517.0,1064.0,0.25,35.8,66.736,0,RGI60-08.01459
RGI60-08.01460,1262.0,1292.0,1224.0,0.095,7.1,66.642,0,RGI60-08.01460
RGI60-08.01461,1071.0,1200.0,922.0,0.827,11.6,66.707,0,RGI60-08.01461
RGI60-08.01462,1215.0,1257.0,968.0,0.355,14.6,66.706,0,RGI60-08.01462
RGI60-08.01463,1233.0,1398.0,1103.0,0.303,21.8,66.753,0,RGI60-08.01463
RGI60-08.01464,1173.0,1407.0,997.0,1.168,12.6,66.698,0,RGI60-08.01464
RGI60-08.01465,1064.0,1105.0,979.0,0.149,19.8,66.651,0,RGI60-08.01465
RGI60-08.01466,1126.0,1429.0,885.0,2.698,18.3,66.739,0,RGI60-08.01466
RGI60-08.01467,1247.0,1274.0,1219.0,0.052,20.2,66.725,0,RGI60-08.01467
RGI60-08.01468,1014.0,1077.0,947.0,0.124,23.3,66.649,0,RGI60-08.01468
RGI60-08.01469,1378.0,1426.0,1302.0,0.073,22.1,66.769,0,RGI60-08.01469
RGI60-08.01470,1119.0,1187.0,1010.0,0.051,27.0,66.638,0,RGI60-08.01470
RGI60-08.01471,1238.0,1296.0,1118.0,0.595,8.3,66.751,0,RGI60-08.01471
RGI60-08.01472,1231.0,1290.0,1132.0,0.359,11.4,66.755,0,RGI60-08.01472
RGI60-08.01473,1289.0,1326.0,1231.0,0.329,10.7,66.714,0,RGI60-08.01473
RGI60-08.01474,1483.0,1555.0,1367.0,0.392,16.6,66.681,0,RGI60-08.01474
RGI60-08.01475,1390.0,1521.0,1292.0,0.145,26.2,66.74,0,RGI60-08.01475
RGI60-08.01476,1052.0,1091.0,1021.0,0.05,14.7,66.748,0,RGI60-08.01476
RGI60-08.01477,1172.0,1282.0,1094.0,0.074,24.9,66.766,0,RGI60-08.01477
RGI60-08.01478,1193.0,1274.0,1008.0,0.461,23.8,66.628,0,RGI60-08.01478
RGI60-08.01479,1222.0,1459.0,1132.0,1.841,14.1,66.673,0,RGI60-08.01479
RGI60-08.01480,944.0,1022.0,867.0,0.169,18.0,66.715,0,RGI60-08.01480
RGI60-08.01481,1230.0,1488.0,1045.0,0.303,25.4,66.709,0,RGI60-08.01481
RGI60-08.01482,1229.0,1515.0,999.0,2.325,13.1,66.688,0,RGI60-08.01482
RGI60-08.01483,1378.0,1546.0,1058.0,3.665,10.8,66.703,0,RGI60-08.01483
RGI60-08.01484,1173.0,1279.0,929.0,1.709,10.6,66.716,0,RGI60-08.01484
RGI60-08.01485,1107.0,1196.0,950.0,4.004,2.6,66.667,0,RGI60-08.01485
RGI60-08.01486,1060.0,1152.0,908.0,2.153,6.9,66.659,0,RGI60-08.01486
RGI60-08.01487,1216.0,1297.0,977.0,1.166,11.7,66.759,0,RGI60-08.01487
RGI60-08.01488,1212.0,1604.0,810.0,3.09,12.1,66.727,0,RGI60-08.01488
